Author,ItemID(LIsting_id),camera_model,two_bundle_index,deltaN,only_in_one,only_in_other,in_both
Jiahao,38663832002,700d,"[2, 4]",4,['CC06'],"['CC08', 'PZ08', 'XN01']","['CC06', 'CC08', 'PZ08', 'XN01']"
Jiahao,39237426326,700d,"[2, 4]",2,['CC02'],['CC04'],"['CC02', 'CC04']"
Jiahao,41802068265,700d,"[2, 4]",9,"['XB35', 'CC04']","['DC10', 'GJ04', 'QT04', 'SJ28', 'WD01', 'XB07', 'YK13']","['XB35', 'CC04', 'DC10', 'GJ04', 'QT04', 'SJ28', 'WD01', 'XB07', 'YK13']"
Jiahao,43168072227,700d,"[2, 4]",11,"['CC38', 'DK01', 'WJ01', 'XB65']","['CC06', 'DC07', 'DK09', 'ND01', 'QT04', 'SJ01', 'XB06']","['CC38', 'DK01', 'WJ01', 'XB65', 'CC06', 'DC07', 'DK09', 'ND01', 'QT04', 'SJ01', 'XB06']"
Jiahao,43736454825,700d,"[2, 4]",9,"['SJ01', 'XB65']","['DC13', 'GJ04', 'WJ01', 'QT04', 'SJ02', 'WD05', 'XB05']","['SJ01', 'XB65', 'DC13', 'GJ04', 'WJ01', 'QT04', 'SJ02', 'WD05', 'XB05']"
Jiahao,44231886556,700d,"[2, 4]",14,"['BU01', 'CC33', 'FW02', 'JB01', 'QC02']","['CC04', 'FW01', 'GJ01', 'QT03', 'RG02', 'SJ01', 'SP01', 'WJ01', 'XN07']","['BU01', 'CC33', 'FW02', 'JB01', 'QC02', 'CC04', 'FW01', 'GJ01', 'QT03', 'RG02', 'SJ01', 'SP01', 'WJ01', 'XN07']"
Jiahao,44799642380,700d,"[2, 4]",2,['CC02'],['CC04'],"['CC02', 'CC04']"
Jiahao,45293052304,700d,"[2, 4]",5,['CC39'],"['CC38', 'DC01', 'FW15', 'SJ07']","['CC39', 'CC38', 'DC01', 'FW15', 'SJ07']"
Jiahao,45410114111,700d,"[2, 4]",2,[],"['DC21', 'PZ08']","['DC21', 'PZ08']"
Jiahao,522145128789,700d,"[2, 4]",3,['CC06'],"['CC08', 'DC21']","['CC06', 'CC08', 'DC21']"
Jiahao,523084126902,700d,"[2, 4]",1,[],['DC21'],['DC21']
Jiahao,18820622609,700d,"[2, 4]",9,"['CC08', 'DC20', 'DK01', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']",[],"['CC08', 'DC20', 'DK01', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']"
Jiahao,20186366493,700d,"[2, 4]",4,"['CC02', 'SJ01']","['CC01', 'DC07']","['CC02', 'SJ01', 'CC01', 'DC07']"
Jiahao,20373091017,700d,"[2, 4]",8,"['CC26', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'XB06', 'YK10']",[],"['CC26', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'XB06', 'YK10']"
Jiahao,20728727154,700d,"[2, 4]",9,"['CC16', 'DC22', 'RG01', 'UV53']","['CC15', 'DC21', 'SJ15', 'UV03', 'XN07']","['CC16', 'DC22', 'RG01', 'UV53', 'CC15', 'DC21', 'SJ15', 'UV03', 'XN07']"
Jiahao,23896264169,700d,"[2, 4]",7,"['CC19', 'DC06', 'UV41']","['CC07', 'DC02', 'UV03', 'WD05']","['CC19', 'DC06', 'UV41', 'CC07', 'DC02', 'UV03', 'WD05']"
Jiahao,24319152517,700d,"[2, 4]",10,"['CC16', 'UV16', 'XB05']","['CC31', 'DC02', 'JB03', 'UV47', 'WD01', 'XB26', 'YK05']","['CC16', 'UV16', 'XB05', 'CC31', 'DC02', 'JB03', 'UV47', 'WD01', 'XB26', 'YK05']"
Jiahao,35674260254,700d,"[2, 4]",2,['CC06'],['CC08'],"['CC06', 'CC08']"
Jiahao,36982442137,700d,"[2, 4]",8,"['CC07', 'DK05', 'XB35']","['CC08', 'DK01', 'UV62', 'XB09', 'ZG07']","['CC07', 'DK05', 'XB35', 'CC08', 'DK01', 'UV62', 'XB09', 'ZG07']"
Jiahao,37745552927,700d,"[2, 4]",10,"['CC33', 'DC12']","['CC04', 'DC01', 'GJ01', 'RG02', 'SJ03', 'SP01', 'WJ01', 'XN07']","['CC33', 'DC12', 'CC04', 'DC01', 'GJ01', 'RG02', 'SJ03', 'SP01', 'WJ01', 'XN07']"
Jiahao,40148868087,700d,"[2, 4]",4,"['CC02', 'SJ28']","['CC01', 'SJ07']","['CC02', 'SJ28', 'CC01', 'SJ07']"
Jiahao,40175359932,700d,"[2, 4]",3,['CC06'],"['CC24', 'DC01']","['CC06', 'CC24', 'DC01']"
Jiahao,42981617542,700d,"[2, 4]",6,"['CC21', 'MO03']","['CC23', 'FH02', 'YK05', 'ZG09']","['CC21', 'MO03', 'CC23', 'FH02', 'YK05', 'ZG09']"
Jiahao,44069100271,700d,"[2, 4]",3,['CC07'],"['CC06', 'DC08']","['CC07', 'CC06', 'DC08']"
Jiahao,522086451970,700d,"[2, 4]",4,['CC07'],"['CC08', 'DC08', 'UV58']","['CC07', 'CC08', 'DC08', 'UV58']"
Jiahao,522743875767,700d,"[2, 4]",2,['CC02'],['CC04'],"['CC02', 'CC04']"
Jiahao,42681494957,700d,"[2, 4]",12,"['CC20', 'DC05', 'UV36', 'XB05']","['CC19', 'DC02', 'GJ03', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06']","['CC20', 'DC05', 'UV36', 'XB05', 'CC19', 'DC02', 'GJ03', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06']"
Jiahao,37443266749,700d,"[2, 4]",3,['CC07'],"['CC06', 'DC21']","['CC07', 'CC06', 'DC21']"
Jiahao,43452978184,700d,"[2, 4]",3,['CC39'],"['CC40', 'SJ09']","['CC39', 'CC40', 'SJ09']"
Jiahao,25673844634,700d,"[2, 4]",2,['CC07'],['CC43'],"['CC07', 'CC43']"
Jiahao,23924620234,700d,"[2, 4]",6,['CC38'],"['CC06', 'DC02', 'GJ04', 'PZ08', 'SJ29']","['CC38', 'CC06', 'DC02', 'GJ04', 'PZ08', 'SJ29']"
Jiahao,40452911197,700d,"[2, 4]",2,['CC21'],['CC23'],"['CC21', 'CC23']"
Jiahao,43853759026,700d,"[2, 4]",3,['CC07'],"['CC06', 'DC08']","['CC07', 'CC06', 'DC08']"
Jiahao,44881048637,700d,"[2, 4]",9,"['CC22', 'UV34', 'XB21']","['CC08', 'DK01', 'QT01', 'SJ03', 'UV03', 'XB50']","['CC22', 'UV34', 'XB21', 'CC08', 'DK01', 'QT01', 'SJ03', 'UV03', 'XB50']"
Jiahao,522863996797,700d,"[2, 4]",2,['CC06'],['CC08'],"['CC06', 'CC08']"
Jiahao,36513357018,700d,"[2, 4]",3,['CC05'],"['CC07', 'DC13']","['CC05', 'CC07', 'DC13']"
Jiahao,18352298789,700d,"[2, 4]",4,['DC13'],"['DC02', 'QT15', 'ZG18']","['DC13', 'DC02', 'QT15', 'ZG18']"
Jiahao,37241107923,700d,"[2, 4]",6,"['CC19', 'DC15', 'QT01', 'MO04', 'XB07', 'YK01']",[],"['CC19', 'DC15', 'QT01', 'MO04', 'XB07', 'YK01']"
Jiahao,23969324559,700d,"[2, 4]",12,"['CC20', 'DC14', 'UV36', 'XB05']","['CC19', 'DC02', 'GJ03', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06']","['CC20', 'DC14', 'UV36', 'XB05', 'CC19', 'DC02', 'GJ03', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06']"
Jiahao,24291960195,700d,"[2, 4]",4,['XB35'],"['DC02', 'XB63', 'ZG01']","['XB35', 'DC02', 'XB63', 'ZG01']"
Jiahao,43426870825,700d,"[2, 4]",1,[],['DC07'],['DC07']
Jiahao,38631814095,700d,"[2, 4]",12,"['CC08', 'DC15', 'DK01', 'FD05', 'QT14', 'SP03', 'MO01', 'UV45', 'XB06', 'XN01', 'XN07', 'ZG01']",[],"['CC08', 'DC15', 'DK01', 'FD05', 'QT14', 'SP03', 'MO01', 'UV45', 'XB06', 'XN01', 'XN07', 'ZG01']"
Jiahao,36574928690,700d,"[2, 4]",7,"['CC17', 'ND01', 'UV34']","['CC15', 'DC07', 'UV31', 'XB60']","['CC17', 'ND01', 'UV34', 'CC15', 'DC07', 'UV31', 'XB60']"
Jiahao,44331296085,700d,"[2, 4]",8,"['CC33', 'DC10', 'DK06', 'MO02', 'QT07', 'SJ01', 'UV01', 'XB07']",[],"['CC33', 'DC10', 'DK06', 'MO02', 'QT07', 'SJ01', 'UV01', 'XB07']"
Jiahao,43473279886,700d,"[2, 4]",1,[],['DC07'],['DC07']
Jiahao,44021641588,700d,"[2, 5]",16,"['CC06', 'DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JB01', 'QC02', 'JZ03', 'FD01', 'SP01', 'YK01', 'UV01', 'ZG01', 'GJ01']",[],"['CC06', 'DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JB01', 'QC02', 'JZ03', 'FD01', 'SP01', 'YK01', 'UV01', 'ZG01', 'GJ01']"
Jiahao,18999829018,700d,"[2, 5]",1,[],['DC20'],['DC20']
Jiahao,24596036343,700d,"[2, 5]",8,"['CC21', 'MO03', 'DC08']","['CC19', 'FH02', 'DC09', 'ZG09', 'YK05']","['CC21', 'MO03', 'DC08', 'CC19', 'FH02', 'DC09', 'ZG09', 'YK05']"
Jiahao,45219159638,700d,"[2, 5]",14,"['DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'UV01', 'ZG01', 'MS01', 'YK01', 'SP01', 'CC02', 'SJ18', 'MO12', 'BU01']",[],"['DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'UV01', 'ZG01', 'MS01', 'YK01', 'SP01', 'CC02', 'SJ18', 'MO12', 'BU01']"
Jiahao,40565901878,700d,"[2, 5]",8,"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01', 'DK15', 'QC02']",[],"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01', 'DK15', 'QC02']"
Jiahao,36613205733,700d,"[2, 5]",10,"['CC17', 'UV36', 'EJ01']","['CC16', 'UV54', 'DC02', 'RG03', 'ND01', 'WD04', 'EJ02']","['CC17', 'UV36', 'EJ01', 'CC16', 'UV54', 'DC02', 'RG03', 'ND01', 'WD04', 'EJ02']"
Jiahao,43859660891,700d,"[2, 5]",3,['CC21'],"['DC01', 'CC24']","['CC21', 'DC01', 'CC24']"
Jiahao,38708270318,700d,"[2, 5]",3,['CC38'],"['CC05', 'DC01']","['CC38', 'CC05', 'DC01']"
Jiahao,35540978058,700d,"[2, 5]",7,"['CC45', 'UV21', 'DC15']","['CC46', 'UV22', 'DC01', 'PZ02']","['CC45', 'UV21', 'DC15', 'CC46', 'UV22', 'DC01', 'PZ02']"
Jiahao,26519380192,700d,"[2, 5]",12,"['CC07', 'PZ10', 'XB44', 'DK12', 'DC19']","['CC08', 'UV24', 'XB40', 'DK17', 'DC02', 'QT04', 'SJ10']","['CC07', 'PZ10', 'XB44', 'DK12', 'DC19', 'CC08', 'UV24', 'XB40', 'DK17', 'DC02', 'QT04', 'SJ10']"
Jiahao,521513506795,700d,"[2, 5]",8,"['CC06', 'XB35']","['CC07', 'XB05', 'DC14', 'RG03', 'YK01', 'ND01']","['CC06', 'XB35', 'CC07', 'XB05', 'DC14', 'RG03', 'YK01', 'ND01']"
Jiahao,18053093587,700d,"[2, 5]",9,"['CC06', 'XB35']","['CC07', 'XB09', 'ZG07', 'FW03', 'DC15', 'YK04', 'SJ25']","['CC06', 'XB35', 'CC07', 'XB09', 'ZG07', 'FW03', 'DC15', 'YK04', 'SJ25']"
Jiahao,42468840454,700d,"[2, 5]",4,['CC38'],"['CC07', 'SJ02', 'DC21']","['CC38', 'CC07', 'SJ02', 'DC21']"
Jiahao,522033862841,700d,"[2, 5]",7,"['CC02', 'SJ02']","['CC01', 'DC01', 'BJ01', 'PZ01', 'SJ03']","['CC02', 'SJ02', 'CC01', 'DC01', 'BJ01', 'PZ01', 'SJ03']"
Jiahao,521870063421,700d,"[2, 5]",3,['SJ01'],"['DC04', 'SJ07']","['SJ01', 'DC04', 'SJ07']"
Jiahao,522097809685,700d,"[2, 5]",8,"['CC06', 'XB35']","['CC07', 'XB05', 'DC21', 'MO09', 'UV20', 'PZ08']","['CC06', 'XB35', 'CC07', 'XB05', 'DC21', 'MO09', 'UV20', 'PZ08']"
Jiahao,523776961013,700d,"[2, 5]",6,['CC33'],"['CC04', 'XN01', 'YK01', 'XB60', 'ND01']","['CC33', 'CC04', 'XN01', 'YK01', 'XB60', 'ND01']"
Jiahao,16831203027,700d,"[2, 5]",9,['CC06'],"['CC07', 'GJ02', 'DC03', 'QT04', 'SJ02', 'WD01', 'XN01', 'YK01']","['CC06', 'CC07', 'GJ02', 'DC03', 'QT04', 'SJ02', 'WD01', 'XN01', 'YK01']"
Jiahao,19999809846,700d,"[2, 5]",8,['XB35'],"['BJ02', 'DC21', 'GJ01', 'QT01', 'SJ02', 'XB60', 'XN06']","['XB35', 'BJ02', 'DC21', 'GJ01', 'QT01', 'SJ02', 'XB60', 'XN06']"
Jiahao,20167630571,700d,"[2, 5]",4,['CC06'],"['CC08', 'ND01', 'SJ01']","['CC06', 'CC08', 'ND01', 'SJ01']"
Jiahao,27462844289,700d,"[2, 5]",7,"['UV46', 'XB05']","['DC02', 'PZ03', 'SJ01', 'UV04', 'XB19']","['UV46', 'XB05', 'DC02', 'PZ03', 'SJ01', 'UV04', 'XB19']"
Jiahao,36910165248,700d,"[2, 5]",7,['CC33'],"['CC04', 'FW01', 'ND01', 'XB60', 'XN01', 'YK01']","['CC33', 'CC04', 'FW01', 'ND01', 'XB60', 'XN01', 'YK01']"
Jiahao,37994506504,700d,"[2, 5]",3,['CC38'],"['CC05', 'DC01']","['CC38', 'CC05', 'DC01']"
Jiahao,38663832002,700d,"[2, 5]",3,['CC06'],"['CC05', 'DC01']","['CC06', 'CC05', 'DC01']"
Jiahao,39237426326,700d,"[2, 5]",14,"['CC02', 'DC10', 'DK01', 'FD01', 'FW20', 'JZ03', 'MO01', 'ND03', 'QT04', 'UV20', 'WD01', 'XB04', 'YK01', 'ZG01']",[],"['CC02', 'DC10', 'DK01', 'FD01', 'FW20', 'JZ03', 'MO01', 'ND03', 'QT04', 'UV20', 'WD01', 'XB04', 'YK01', 'ZG01']"
Jiahao,41802068265,700d,"[2, 5]",9,"['CC33', 'XB35']","['DC10', 'GJ04', 'QT04', 'SJ28', 'WD01', 'XB07', 'YK13']","['CC33', 'XB35', 'DC10', 'GJ04', 'QT04', 'SJ28', 'WD01', 'XB07', 'YK13']"
Jiahao,43168072227,700d,"[2, 5]",10,"['CC38', 'DK01', 'XB65']","['CC07', 'DC07', 'DK09', 'ND01', 'QT04', 'SJ01', 'XB06']","['CC38', 'DK01', 'XB65', 'CC07', 'DC07', 'DK09', 'ND01', 'QT04', 'SJ01', 'XB06']"
Jiahao,43736454825,700d,"[2, 5]",10,"['CC07', 'SJ01', 'XB65']","['CC08', 'DC13', 'GJ04', 'QT04', 'SJ02', 'WD05', 'XB05']","['CC07', 'SJ01', 'XB65', 'CC08', 'DC13', 'GJ04', 'QT04', 'SJ02', 'WD05', 'XB05']"
Jiahao,44231886556,700d,"[2, 5]",17,"['BU01', 'CC33', 'DC21', 'DK06', 'FD01', 'FW02', 'FW07', 'FW13', 'JB01', 'JC01', 'JD03', 'MO02', 'QC02', 'UV01', 'WD01', 'XB07', 'ZG01']",[],"['BU01', 'CC33', 'DC21', 'DK06', 'FD01', 'FW02', 'FW07', 'FW13', 'JB01', 'JC01', 'JD03', 'MO02', 'QC02', 'UV01', 'WD01', 'XB07', 'ZG01']"
Jiahao,44799642380,700d,"[2, 5]",7,"['CC02', 'SJ28']","['BJ01', 'CC01', 'DC01', 'PZ01', 'SJ03']","['CC02', 'SJ28', 'BJ01', 'CC01', 'DC01', 'PZ01', 'SJ03']"
Jiahao,45293052304,700d,"[2, 5]",3,[],"['DC01', 'FW15', 'SJ07']","['DC01', 'FW15', 'SJ07']"
Jiahao,45410114111,700d,"[2, 5]",6,"['CC07', 'SJ07']","['CC08,CC40,CC46,CC47', 'DC21', 'PZ08', 'SJ03']","['CC07', 'SJ07', 'CC08,CC40,CC46,CC47', 'DC21', 'PZ08', 'SJ03']"
Jiahao,522145128789,700d,"[2, 5]",3,['CC06'],"['CC01', 'DC21']","['CC06', 'CC01', 'DC21']"
Jiahao,523084126902,700d,"[2, 5]",3,['CC40'],"['CC39', 'DC01']","['CC40', 'CC39', 'DC01']"
Jiahao,18820622609,700d,"[2, 5]",9,"['CC08', 'DC20', 'DK01', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']",[],"['CC08', 'DC20', 'DK01', 'JZ02', 'MO04', 'MO10', 'QC02', 'UV38', 'XB06']"
Jiahao,20186366493,700d,"[2, 5]",1,[],['DC07'],['DC07']
Jiahao,20373091017,700d,"[2, 5]",8,"['CC26', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'XB06', 'YK10']",[],"['CC26', 'DC19', 'DK13', 'MO12', 'QT10', 'UV59', 'XB06', 'YK10']"
Jiahao,20728727154,700d,"[2, 5]",11,"['CC16', 'DC22', 'DK13', 'UV53', 'XB52']","['CC15', 'DC01', 'SJ15', 'UV51', 'XB54', 'XN07']","['CC16', 'DC22', 'DK13', 'UV53', 'XB52', 'CC15', 'DC01', 'SJ15', 'UV51', 'XB54', 'XN07']"
Jiahao,23896264169,700d,"[2, 5]",8,"['CC19', 'DC06', 'UV41']","['CC08', 'DC02', 'SJ29', 'UV43', 'WD05']","['CC19', 'DC06', 'UV41', 'CC08', 'DC02', 'SJ29', 'UV43', 'WD05']"
Jiahao,24319152517,700d,"[2, 5]",11,"['CC16', 'UV16', 'XB05']","['CC31', 'DC02', 'JB03', 'SJ11', 'UV47', 'WD01', 'XB26', 'YK05']","['CC16', 'UV16', 'XB05', 'CC31', 'DC02', 'JB03', 'SJ11', 'UV47', 'WD01', 'XB26', 'YK05']"
Jiahao,35674260254,700d,"[2, 5]",1,[],['DC01'],['DC01']
Jiahao,36982442137,700d,"[2, 5]",9,"['DK05', 'XB35']","['DC15', 'DK01', 'FW02', 'SJ01', 'UV63', 'XB09', 'ZG01']","['DK05', 'XB35', 'DC15', 'DK01', 'FW02', 'SJ01', 'UV63', 'XB09', 'ZG01']"
Jiahao,37745552927,700d,"[2, 5]",9,"['CC33', 'DC12', 'DK06', 'FD01', 'MO02', 'QT04', 'UV01', 'XB07', 'ZG01']",[],"['CC33', 'DC12', 'DK06', 'FD01', 'MO02', 'QT04', 'UV01', 'XB07', 'ZG01']"
Jiahao,40148868087,700d,"[2, 5]",2,['SJ28'],['SJ07'],"['SJ28', 'SJ07']"
Jiahao,40175359932,700d,"[2, 5]",1,[],['DC01'],['DC01']
Jiahao,42981617542,700d,"[2, 5]",8,"['CC21', 'DC08', 'MO03']","['CC19', 'DC09', 'FH02', 'YK05', 'ZG09']","['CC21', 'DC08', 'MO03', 'CC19', 'DC09', 'FH02', 'YK05', 'ZG09']"
Jiahao,44069100271,700d,"[2, 5]",1,[],['DC08'],['DC08']
Jiahao,522086451970,700d,"[2, 5]",4,['CC07'],"['CC08', 'DC01', 'UV58']","['CC07', 'CC08', 'DC01', 'UV58']"
Jiahao,522743875767,700d,"[2, 5]",3,['CC02'],"['CC01', 'DC01']","['CC02', 'CC01', 'DC01']"
Jiahao,42681494957,700d,"[2, 5]",12,"['CC20', 'DC05', 'UV36', 'XB05']","['CC15', 'DC02', 'GJ03', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06']","['CC20', 'DC05', 'UV36', 'XB05', 'CC15', 'DC02', 'GJ03', 'ND03', 'RG03', 'UV54', 'WD04', 'XB06']"
Jiahao,37443266749,700d,"[2, 5]",1,[],['DC21'],['DC21']
Jiahao,43452978184,700d,"[2, 5]",9,"['CC39', 'DK01', 'FD01', 'JZ03', 'MO08', 'UV10', 'XB06', 'YK01', 'ZG01']",[],"['CC39', 'DK01', 'FD01', 'JZ03', 'MO08', 'UV10', 'XB06', 'YK01', 'ZG01']"
Jiahao,25673844634,700d,"[2, 5]",17,"['BU01', 'CC07', 'DK17', 'FD01', 'FW01', 'FW07', 'JB01', 'JZ03', 'LP02', 'MO01', 'MO02', 'SP02', 'UV01', 'XB07', 'XN01', 'XN07', 'ZG01']",[],"['BU01', 'CC07', 'DK17', 'FD01', 'FW01', 'FW07', 'JB01', 'JZ03', 'LP02', 'MO01', 'MO02', 'SP02', 'UV01', 'XB07', 'XN01', 'XN07', 'ZG01']"
Jiahao,23924620234,700d,"[2, 5]",4,[],"['DC02', 'GJ04', 'PZ08', 'SJ29']","['DC02', 'GJ04', 'PZ08', 'SJ29']"
Jiahao,40452911197,700d,"[2, 5]",7,['CC21'],"['QT02', 'CC24', 'DC21', 'JB01', 'QC02', 'QT19']","['CC21', 'QT02', 'CC24', 'DC21', 'JB01', 'QC02', 'QT19']"
Jiahao,43853759026,700d,"[2, 5]",1,[],['DC08'],['DC08']
Jiahao,44881048637,700d,"[2, 5]",7,"['CC22', 'DC21', 'MO04', 'UV34', 'XB21', 'XN07', 'YK13']",[],"['CC22', 'DC21', 'MO04', 'UV34', 'XB21', 'XN07', 'YK13']"
Jiahao,522863996797,700d,"[2, 5]",16,"['BU01', 'CC06', 'DC01', 'DK01', 'FD01', 'GJ01', 'JB01', 'JZ03', 'QC02', 'SJ28', 'SP01', 'MO08', 'UV01', 'XB07', 'YK01', 'ZG01']",[],"['BU01', 'CC06', 'DC01', 'DK01', 'FD01', 'GJ01', 'JB01', 'JZ03', 'QC02', 'SJ28', 'SP01', 'MO08', 'UV01', 'XB07', 'YK01', 'ZG01']"
Jiahao,36513357018,700d,"[2, 5]",3,['CC05'],"['CC08', 'DC13']","['CC05', 'CC08', 'DC13']"
Jiahao,18352298789,700d,"[2, 5]",4,['CC16'],"['CC13', 'QT15', 'ZG18']","['CC16', 'CC13', 'QT15', 'ZG18']"
Jiahao,37241107923,700d,"[2, 5]",6,"['CC19', 'DC15', 'QT01', 'MO04', 'XB07', 'YK01']",[],"['CC19', 'DC15', 'QT01', 'MO04', 'XB07', 'YK01']"
Jiahao,23969324559,700d,"[2, 5]",16,"['BU01', 'CC20', 'DC14', 'DK01', 'DZ01', 'FD01', 'JB01', 'QC02', 'SP01', 'MO15', 'UV36', 'XB05', 'XN01', 'YD01', 'YK01', 'ZG07']",[],"['BU01', 'CC20', 'DC14', 'DK01', 'DZ01', 'FD01', 'JB01', 'QC02', 'SP01', 'MO15', 'UV36', 'XB05', 'XN01', 'YD01', 'YK01', 'ZG07']"
Jiahao,24291960195,700d,"[2, 5]",6,"['UV36', 'XB35']","['DC15', 'UV54', 'XB63', 'ZG01']","['UV36', 'XB35', 'DC15', 'UV54', 'XB63', 'ZG01']"
Jiahao,43426870825,700d,"[2, 5]",3,['CC21'],"['CC22', 'DC07']","['CC21', 'CC22', 'DC07']"
Jiahao,38631814095,700d,"[2, 5]",12,"['CC08', 'DC15', 'DK01', 'FD05', 'QT14', 'SP03', 'MO01', 'UV45', 'XB06', 'XN01', 'XN07', 'ZG01']",[],"['CC08', 'DC15', 'DK01', 'FD05', 'QT14', 'SP03', 'MO01', 'UV45', 'XB06', 'XN01', 'XN07', 'ZG01']"
Jiahao,36574928690,700d,"[2, 5]",8,"['CC17', 'DK01', 'JZ02', 'JZ04', 'ND01', 'MO01', 'UV34', 'ZG01']",[],"['CC17', 'DK01', 'JZ02', 'JZ04', 'ND01', 'MO01', 'UV34', 'ZG01']"
Jiahao,44331296085,700d,"[2, 5]",8,"['CC33', 'DC10', 'DK06', 'MO02', 'QT07', 'SJ01', 'UV01', 'XB07']",[],"['CC33', 'DC10', 'DK06', 'MO02', 'QT07', 'SJ01', 'UV01', 'XB07']"
Jiahao,43473279886,700d,"[2, 5]",3,['CC02'],"['CC33', 'DC07']","['CC02', 'CC33', 'DC07']"
Jiahao,44021641588,700d,"[2, 6]",16,"['CC06', 'DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JB01', 'QC02', 'JZ03', 'FD01', 'SP01', 'YK01', 'UV01', 'ZG01', 'GJ01']",[],"['CC06', 'DC01', 'XB07', 'MO08', 'DK01', 'BU01', 'SJ28', 'JB01', 'QC02', 'JZ03', 'FD01', 'SP01', 'YK01', 'UV01', 'ZG01', 'GJ01']"
Jiahao,18999829018,700d,"[2, 6]",3,['CC39'],"['CC40', 'DC20']","['CC39', 'CC40', 'DC20']"
Jiahao,24596036343,700d,"[2, 6]",9,"['CC21', 'MO03', 'DC08']","['CC15', 'FH02', 'DC09', 'ZG09', 'YK05', 'PZ07']","['CC21', 'MO03', 'DC08', 'CC15', 'FH02', 'DC09', 'ZG09', 'YK05', 'PZ07']"
Jiahao,45219159638,700d,"[2, 6]",14,"['DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'UV01', 'ZG01', 'MS01', 'YK01', 'SP01', 'CC02', 'SJ18', 'MO12', 'BU01']",[],"['DC10', 'CD02', 'XN09', 'XB07', 'BD05', 'UV01', 'ZG01', 'MS01', 'YK01', 'SP01', 'CC02', 'SJ18', 'MO12', 'BU01']"
Jiahao,40565901878,700d,"[2, 6]",8,"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01', 'DK15', 'QC02']",[],"['JZ01', 'MO06', 'ZG01', 'SP01', 'FD01', 'BU01', 'DK15', 'QC02']"
Jiahao,36613205733,700d,"[2, 6]",11,"['CC17', 'UV36', 'EJ01']","['CC15', 'UV54', 'DC02', 'RG03', 'ND01', 'WD04', 'BD03', 'EJ02']","['CC17', 'UV36', 'EJ01', 'CC15', 'UV54', 'DC02', 'RG03', 'ND01', 'WD04', 'BD03', 'EJ02']"
Jiahao,43859660891,700d,"[2, 6]",1,[],['DC01'],['DC01']
Jiahao,38708270318,700d,"[2, 6]",2,[],"['SJ01', 'DC01']","['SJ01', 'DC01']"
Jiahao,35540978058,700d,"[2, 6]",11,"['CC45', 'QT01', 'XB06', 'DK01', 'FD05', 'XN07', 'YK01', 'SP01', 'UV21', 'DC15', 'ZG01']",[],"['CC45', 'QT01', 'XB06', 'DK01', 'FD05', 'XN07', 'YK01', 'SP01', 'UV21', 'DC15', 'ZG01']"
Jiahao,26519380192,700d,"[2, 6]",12,"['CC07', 'PZ10', 'XB44', 'DK12', 'DC19']","['CC43', 'UV28', 'XB40', 'DK17', 'DC02', 'QT04', 'SJ22']","['CC07', 'PZ10', 'XB44', 'DK12', 'DC19', 'CC43', 'UV28', 'XB40', 'DK17', 'DC02', 'QT04', 'SJ22']"
Jiahao,521513506795,700d,"[2, 6]",11,"['SJ23', 'CC06', 'XB35']","['SJ07', 'CC05', 'XB05', 'DC02', 'RG03', 'YK01', 'ND01', 'PZ01']","['SJ23', 'CC06', 'XB35', 'SJ07', 'CC05', 'XB05', 'DC02', 'RG03', 'YK01', 'ND01', 'PZ01']"
Jiahao,18053093587,700d,"[2, 6]",9,"['CC06', 'XB35']","['CC08', 'XB09', 'ZG07', 'FW03', 'DC15', 'YK04', 'SJ25']","['CC06', 'XB35', 'CC08', 'XB09', 'ZG07', 'FW03', 'DC15', 'YK04', 'SJ25']"
Jiahao,42468840454,700d,"[2, 6]",3,[],"['SJ02', 'DC01', 'XN01']","['SJ02', 'DC01', 'XN01']"
Jiahao,522033862841,700d,"[2, 6]",6,"['SJ02', 'JC04']","['DC01', 'BJ01', 'PZ01', 'SJ03']","['SJ02', 'JC04', 'DC01', 'BJ01', 'PZ01', 'SJ03']"
Jiahao,521870063421,700d,"[2, 6]",5,"['CC02', 'SJ01']","['CC33', 'DC04', 'SJ07']","['CC02', 'SJ01', 'CC33', 'DC04', 'SJ07']"
